"l","l'",Value
"Ho-Chi-Minh-City","Manila","0.0300861"
"Ho-Chi-Minh-City","Sao-Paulo","0.00295847"
"Ho-Chi-Minh-City","Seoul","0.0136918"
"Ho-Chi-Minh-City","Mumbai","0.0132144"
"Ho-Chi-Minh-City","Shanghai","0.0179845"
"Ho-Chi-Minh-City","Mexico-City","0.00318999"
"Ho-Chi-Minh-City","Guangzhou","0.0314676"
"Ho-Chi-Minh-City","Cairo","0.00620293"
"Ho-Chi-Minh-City","Beijing","0.0145989"
"Ho-Chi-Minh-City","New-York","0.00348747"
"Ho-Chi-Minh-City","Kolkata","0.0209207"
"Ho-Chi-Minh-City","Moscow","0.00644451"
"Ho-Chi-Minh-City","Bangkok","0.0632748"
"Ho-Chi-Minh-City","Dhaka","0.0218366"
"Ho-Chi-Minh-City","Buenos-Aires","0.00293856"
"Ho-Chi-Minh-City","Osaka","0.0125045"
"Ho-Chi-Minh-City","Lagos","0.0044031"
"Ho-Chi-Minh-City","Istanbul","0.00606773"
"Ho-Chi-Minh-City","Karachi","0.0110998"
"Ho-Chi-Minh-City","Kinshasa","0.00485834"
"Ho-Chi-Minh-City","Shenzhen","0.0317846"
"Ho-Chi-Minh-City","Bangalore","0.0155405"
"Ho-Chi-Minh-City","Tehran","0.00801845"
"Ho-Chi-Minh-City","Los-Angeles","0.00379642"
"Ho-Chi-Minh-City","Rio-de-Janeiro","0.00301306"
"Ho-Chi-Minh-City","Chengdu","0.0220035"
"Ho-Chi-Minh-City","Baoding","0.0151962"
"Ho-Chi-Minh-City","Chennai","0.0170816"
"Ho-Chi-Minh-City","Lahore","0.0122316"
"Ho-Chi-Minh-City","London","0.00488044"
"Ho-Chi-Minh-City","Paris","0.00491506"
"Ho-Chi-Minh-City","Tianjin","0.0148386"
"Ho-Chi-Minh-City","Linyi","0.0166964"
"Ho-Chi-Minh-City","Shijiazhuang","0.0157361"
"Ho-Chi-Minh-City","Zhengzhou","0.0178263"
"Ho-Chi-Minh-City","Nanyang","0.0193121"
"Ho-Chi-Minh-City","Hyderabad","0.015777"
"Ho-Chi-Minh-City","Wuhan","0.0209541"
"Ho-Chi-Minh-City","Handan","0.0165302"
"Ho-Chi-Minh-City","Nagoya","0.0121001"
"Ho-Chi-Minh-City","Weifang","0.0156746"
"Ho-Chi-Minh-City","Lima","0.00254559"
"Ho-Chi-Minh-City","Zhoukou","0.0184216"
"Ho-Chi-Minh-City","Luanda","0.00471319"
"Ho-Chi-Minh-City","Ganzhou","0.0258573"
"Ho-Chi-Minh-City","Tongshan","0.0174297"
"Ho-Chi-Minh-City","Kuala-Lumpur","0.0470899"
"Ho-Chi-Minh-City","Chicago","0.00356381"
"Ho-Chi-Minh-City","Heze","0.0171994"
"Ho-Chi-Minh-City","Chongqing","0.0234402"
"Ho-Chi-Minh-City","Hanoi","0.0420804"
"Ho-Chi-Minh-City","Fuyang","0.0186685"
"Ho-Chi-Minh-City","Changsha","0.0238938"
"Ho-Chi-Minh-City","Dongguan","0.0311419"
"Ho-Chi-Minh-City","Jining","0.016881"
"Ho-Chi-Minh-City","Jinan","0.016096"
"Ho-Chi-Minh-City","Pune","0.0136155"
"Ho-Chi-Minh-City","Foshan","0.0318112"
"Ho-Chi-Minh-City","Bogota","0.00272514"
"Ho-Chi-Minh-City","Ahmedabad","0.0128005"
"Ho-Chi-Minh-City","Nanjing","0.0183881"
"Ho-Chi-Minh-City","Changchun","0.0120812"
"Ho-Chi-Minh-City","Tangshan","0.0144906"
"Ho-Chi-Minh-City","Cangzhou","0.0152863"
"Ho-Chi-Minh-City","Dar-es-Salaam","0.00644623"
"Ho-Chi-Minh-City","Hefei","0.0189885"
"Ho-Chi-Minh-City","Hong-Kong","0.032072"
"Ho-Chi-Minh-City","Shaoyang","0.0257034"
"Ho-Chi-Minh-City","Zhanjiang","0.0392994"
"Ho-Chi-Minh-City","Shangqiu","0.0176673"
"Ho-Chi-Minh-City","Nantong","0.0177235"
"Ho-Chi-Minh-City","Yancheng","0.0171634"
"Ho-Chi-Minh-City","Nanning","0.0358035"
"Ho-Chi-Minh-City","Hengyang","0.0257251"
"Ho-Chi-Minh-City","Zhumadian","0.0190306"
"Ho-Chi-Minh-City","Shenyang","0.0129386"
"Ho-Chi-Minh-City","Xingtai","0.0162726"
"Ho-Chi-Minh-City","Xi'an","0.0187429"
"Ho-Chi-Minh-City","Santiago","0.00285171"
"Ho-Chi-Minh-City","Yantai","0.0149341"
"Ho-Chi-Minh-City","Riyadh","0.00765557"
"Ho-Chi-Minh-City","Luoyang","0.0180808"
"Ho-Chi-Minh-City","Kunming","0.0296698"
"Ho-Chi-Minh-City","Shangrao","0.0213895"
"Ho-Chi-Minh-City","Hangzhou","0.0190523"
"Ho-Chi-Minh-City","Bijie","0.0264763"
"Ho-Chi-Minh-City","Quanzhou","0.0242541"
"Ho-Chi-Minh-City","Miami","0.00313904"
"Ho-Chi-Minh-City","Wuxi","0.018178"
"Ho-Chi-Minh-City","Huanggang","0.0208915"
"Ho-Chi-Minh-City","Maoming","0.0373289"
"Ho-Chi-Minh-City","Nanchong","0.0220005"
"Ho-Chi-Minh-City","Zunyi","0.0259315"
"Ho-Chi-Minh-City","Qujing","0.0292263"
"Ho-Chi-Minh-City","Baghdad","0.00732391"
"Ho-Chi-Minh-City","Xinyang","0.019691"
"Tehran","Tokyo","0.00647992"
"Tehran","Jakarta","0.00669255"
"Tehran","Delhi","0.0192897"
"Tehran","Manila","0.0068626"
"Tehran","Sao-Paulo","0.00408155"
"Tehran","Seoul","0.00757283"
"Tehran","Mumbai","0.0175459"
"Tehran","Shanghai","0.00777584"
"Tehran","Mexico-City","0.00378948"
"Tehran","Guangzhou","0.00819293"
"Tehran","Cairo","0.0246006"
"Tehran","Beijing","0.00884666"
"Tehran","New-York","0.00504918"
"Tehran","Kolkata","0.0128348"
"Tehran","Moscow","0.0198928"
"Tehran","Bangkok","0.00908086"
"Tehran","Dhaka","0.0124617"
"Tehran","Buenos-Aires","0.00361604"
"Tehran","Osaka","0.00673621"
"Tehran","Lagos","0.00845272"
"Tehran","Istanbul","0.0239393"
"Tehran","Karachi","0.0254096"
"Tehran","Kinshasa","0.00850874"
"Tehran","Shenzhen","0.00805679"
"Tehran","Bangalore","0.0135532"
"Tehran","Ho-Chi-Minh-City","0.00801845"
"Tehran","Los-Angeles","0.00408815"
"Tehran","Rio-de-Janeiro","0.00419669"
"Tehran","Chengdu","0.0101553"
"Tehran","Baoding","0.00891173"
"Tehran","Chennai","0.0128935"
"Tehran","Lahore","0.0225526"
"Tehran","London","0.0112418"
"Tehran","Paris","0.0117379"
"Tehran","Tianjin","0.00870685"
"Tehran","Linyi","0.00834486"
"Tehran","Shijiazhuang","0.00899679"
"Tehran","Zhengzhou","0.00892058"
"Tehran","Nanyang","0.00896695"
"Tehran","Hyderabad","0.0146767"
"Tehran","Wuhan","0.00857377"
"Tehran","Handan","0.00891873"
"Tehran","Nagoya","0.00664745"
"Tehran","Weifang","0.00834852"
"Tehran","Lima","0.0035004"
"Tehran","Zhoukou","0.00872034"
"Tehran","Luanda","0.00779426"
"Tehran","Ganzhou","0.00817787"
"Tehran","Tongshan","0.00843723"
"Tehran","Kuala-Lumpur","0.00787951"
"Tehran","Chicago","0.00476563"
"Tehran","Heze","0.00871407"
"Tehran","Chongqing","0.00963815"
"Tehran","Hanoi","0.00901459"
"Tehran","Fuyang","0.00852648"
"Tehran","Changsha","0.00858495"
"Tehran","Dongguan","0.00812843"
"Tehran","Jining","0.00857978"
"Tehran","Jinan","0.00859997"
"Tehran","Pune","0.0168584"
"Tehran","Foshan","0.00820442"
"Tehran","Bogota","0.0038941"
"Tehran","Ahmedabad","0.0197701"
"Tehran","Nanjing","0.00812118"
"Tehran","Changchun","0.00805328"
"Tehran","Tangshan","0.00861327"
"Tehran","Cangzhou","0.00870707"
"Tehran","Dar-es-Salaam","0.0101148"
"Tehran","Hefei","0.00828299"
"Tehran","Hong-Kong","0.00802593"
"Tehran","Shaoyang","0.00871722"
"Tehran","Zhanjiang","0.00840475"
"Tehran","Shangqiu","0.00863879"
"Tehran","Nantong","0.00788344"
"Tehran","Yancheng","0.00804556"
"Tehran","Nanning","0.00881304"
"Tehran","Hengyang","0.00854444"
"Tehran","Zhumadian","0.00876148"
"Tehran","Shenyang","0.00813374"
"Tehran","Xingtai","0.0089466"
"Tehran","Xi'an","0.00959312"
"Tehran","Santiago","0.0033704"
"Tehran","Yantai","0.00814111"
"Tehran","Riyadh","0.0367956"
"Tehran","Luoyang","0.00908714"
"Tehran","Kunming","0.00989411"
"Tehran","Shangrao","0.0079944"
"Tehran","Hangzhou","0.00786053"
"Tehran","Bijie","0.00965554"
"Tehran","Quanzhou","0.00770808"
"Tehran","Miami","0.00432951"
"Tehran","Wuxi","0.00792454"
"Tehran","Huanggang","0.00848988"
"Tehran","Maoming","0.00837496"
"Tehran","Nanchong","0.00980908"
"Tehran","Zunyi","0.00942013"
"Tehran","Qujing","0.00974729"
"Tehran","Baghdad","0.0673624"
"Tehran","Xinyang","0.00870194"
"Los-Angeles","Tokyo","0.00565388"
"Los-Angeles","Jakarta","0.00345224"
"Los-Angeles","Delhi","0.00387797"
"Los-Angeles","Manila","0.00424565"
"Los-Angeles","Sao-Paulo","0.00501365"
"Los-Angeles","Seoul","0.00519757"
"Los-Angeles","Mumbai","0.00356351"
"Los-Angeles","Shanghai","0.00477374"
"Los-Angeles","Mexico-City","0.0195571"
"Los-Angeles","Guangzhou","0.00428076"
"Los-Angeles","Cairo","0.00408108"
"Los-Angeles","Beijing","0.00495197"
"Los-Angeles","New-York","0.0124887"
"Los-Angeles","Kolkata","0.00380079"
"Los-Angeles","Moscow","0.00509379"
"Los-Angeles","Bangkok","0.0037489"
"Los-Angeles","Dhaka","0.00386118"
"Los-Angeles","Buenos-Aires","0.00504174"
"Los-Angeles","Osaka","0.00542136"
"Los-Angeles","Lagos","0.00400759"
"Los-Angeles","Istanbul","0.00451708"
"Los-Angeles","Karachi","0.00370849"
"Los-Angeles","Kinshasa","0.00350607"
"Los-Angeles","Shenzhen","0.00428304"
"Los-Angeles","Bangalore","0.00343361"
"Los-Angeles","Ho-Chi-Minh-City","0.00379642"
"Los-Angeles","Tehran","0.00408815"
"Los-Angeles","Rio-de-Janeiro","0.00489805"
"Los-Angeles","Chengdu","0.00431135"
"Los-Angeles","Baoding","0.00488488"
"Los-Angeles","Chennai","0.00345845"
"Los-Angeles","Lahore","0.00395492"
"Los-Angeles","London","0.00567643"
"Los-Angeles","Paris","0.00547138"
"Los-Angeles","Tianjin","0.00494453"
"Los-Angeles","Linyi","0.00482045"
"Los-Angeles","Shijiazhuang","0.00482594"
"Los-Angeles","Zhengzhou","0.00467893"
"Los-Angeles","Nanyang","0.00458638"
"Los-Angeles","Hyderabad","0.00355403"
"Los-Angeles","Wuhan","0.00454764"
"Los-Angeles","Handan","0.00477049"
"Los-Angeles","Nagoya","0.00550033"
"Los-Angeles","Weifang","0.00490546"
"Los-Angeles","Lima","0.00736178"
"Los-Angeles","Zhoukou","0.00466401"
"Los-Angeles","Luanda","0.00347276"
"Los-Angeles","Ganzhou","0.00440754"
"Los-Angeles","Tongshan","0.00475747"
"Los-Angeles","Kuala-Lumpur","0.00352872"
"Los-Angeles","Chicago","0.0174887"
"Los-Angeles","Heze","0.00474437"
"Los-Angeles","Chongqing","0.00432574"
"Los-Angeles","Hanoi","0.00404801"
"Los-Angeles","Fuyang","0.00466946"
"Los-Angeles","Changsha","0.00443332"
"Los-Angeles","Dongguan","0.0042907"
"Los-Angeles","Jining","0.00478207"
"Los-Angeles","Jinan","0.00484166"
"Los-Angeles","Pune","0.00355362"
"Los-Angeles","Foshan","0.0042739"
"Los-Angeles","Bogota","0.00881632"
"Los-Angeles","Ahmedabad","0.00367495"
"Los-Angeles","Nanjing","0.00472338"
"Los-Angeles","Changchun","0.00539524"
"Los-Angeles","Tangshan","0.00499201"
"Los-Angeles","Cangzhou","0.00490096"
"Los-Angeles","Dar-es-Salaam","0.00307485"
"Los-Angeles","Hefei","0.00467392"
"Los-Angeles","Hong-Kong","0.00427952"
"Los-Angeles","Shaoyang","0.00436485"
"Los-Angeles","Zhanjiang","0.00415422"
"Los-Angeles","Shangqiu","0.00472043"
"Los-Angeles","Nantong","0.00478477"
"Los-Angeles","Yancheng","0.00481257"
"Los-Angeles","Nanning","0.00415404"
"Los-Angeles","Hengyang","0.00438129"
"Los-Angeles","Zhumadian","0.00462437"
"Los-Angeles","Shenyang","0.00524591"
"Los-Angeles","Xingtai","0.00478742"
"Los-Angeles","Xi'an","0.00454338"
"Los-Angeles","Santiago","0.00551671"
"Los-Angeles","Yantai","0.00499842"
"Los-Angeles","Riyadh","0.0037469"
"Los-Angeles","Luoyang","0.00464365"
"Los-Angeles","Kunming","0.00410348"
"Los-Angeles","Shangrao","0.00457575"
"Los-Angeles","Hangzhou","0.0047019"
"Los-Angeles","Bijie","0.00422638"
"Los-Angeles","Quanzhou","0.00447872"
"Los-Angeles","Miami","0.0130837"
"Los-Angeles","Wuxi","0.00475151"
"Los-Angeles","Huanggang","0.00455851"
"Los-Angeles","Maoming","0.00417991"
"Los-Angeles","Nanchong","0.00435843"
"Los-Angeles","Zunyi","0.00427465"
"Los-Angeles","Qujing","0.0041396"
"Los-Angeles","Baghdad","0.0040479"
"Los-Angeles","Xinyang","0.00459531"
"Rio-de-Janeiro","Tokyo","0.00268589"
"Rio-de-Janeiro","Jakarta","0.00323157"
"Rio-de-Janeiro","Delhi","0.00353994"
"Rio-de-Janeiro","Manila","0.00275292"
"Rio-de-Janeiro","Sao-Paulo","0.122423"
"Rio-de-Janeiro","Seoul","0.00274944"
"Rio-de-Janeiro","Mumbai","0.00371303"
"Rio-de-Janeiro","Shanghai","0.0027333"
"Rio-de-Janeiro","Mexico-City","0.00646697"
"Rio-de-Janeiro","Guangzhou","0.00283158"
"Rio-de-Janeiro","Cairo","0.0050323"
"Rio-de-Janeiro","Beijing","0.00287808"
"Rio-de-Janeiro","New-York","0.0064078"
"Rio-de-Janeiro","Kolkata","0.00330668"
"Rio-de-Janeiro","Moscow","0.00431209"
"Rio-de-Janeiro","Bangkok","0.003103"
"Rio-de-Janeiro","Dhaka","0.00325801"
"Rio-de-Janeiro","Buenos-Aires","0.0248053"
"Rio-de-Janeiro","Osaka","0.00266785"
"Rio-de-Janeiro","Lagos","0.00823069"
"Rio-de-Janeiro","Istanbul","0.00484119"
"Rio-de-Janeiro","Karachi","0.00383204"
"Rio-de-Janeiro","Kinshasa","0.00751428"
"Rio-de-Janeiro","Shenzhen","0.00281949"
"Rio-de-Janeiro","Bangalore","0.00363797"
"Rio-de-Janeiro","Ho-Chi-Minh-City","0.00301306"
"Rio-de-Janeiro","Tehran","0.00419669"
"Rio-de-Janeiro","Los-Angeles","0.00489805"
"Rio-de-Janeiro","Chengdu","0.00299116"
"Rio-de-Janeiro","Baoding","0.00287716"
"Rio-de-Janeiro","Chennai","0.00356569"
"Rio-de-Janeiro","Lahore","0.00359831"
"Rio-de-Janeiro","London","0.00535986"
"Rio-de-Janeiro","Paris","0.00542376"
"Rio-de-Janeiro","Tianjin","0.00286062"
"Rio-de-Janeiro","Linyi","0.00280514"
"Rio-de-Janeiro","Shijiazhuang","0.00288049"
"Rio-de-Janeiro","Zhengzhou","0.00286302"
"Rio-de-Janeiro","Nanyang","0.00286717"
"Rio-de-Janeiro","Hyderabad","0.00357605"
"Rio-de-Janeiro","Wuhan","0.00282847"
"Rio-de-Janeiro","Handan","0.00286734"
"Rio-de-Janeiro","Nagoya","0.00267272"
"Rio-de-Janeiro","Weifang","0.00281282"
"Rio-de-Janeiro","Lima","0.0130715"
"Rio-de-Janeiro","Zhoukou","0.0028414"
"Rio-de-Janeiro","Luanda","0.00800397"
"Rio-de-Janeiro","Ganzhou","0.00280444"
"Rio-de-Janeiro","Tongshan","0.0028125"
"Rio-de-Janeiro","Kuala-Lumpur","0.00318582"
"Rio-de-Janeiro","Chicago","0.0058279"
"Rio-de-Janeiro","Heze","0.00284323"
"Rio-de-Janeiro","Chongqing","0.00294744"
"Rio-de-Janeiro","Hanoi","0.00296365"
"Rio-de-Janeiro","Fuyang","0.00282039"
"Rio-de-Janeiro","Changsha","0.0028397"
"Rio-de-Janeiro","Dongguan","0.00282368"
"Rio-de-Janeiro","Jining","0.00283017"
"Rio-de-Janeiro","Jinan","0.00283691"
"Rio-de-Janeiro","Pune","0.00369058"
"Rio-de-Janeiro","Foshan","0.00283422"
"Rio-de-Janeiro","Bogota","0.010895"
"Rio-de-Janeiro","Ahmedabad","0.00369047"
"Rio-de-Janeiro","Nanjing","0.00277466"
"Rio-de-Janeiro","Changchun","0.00285706"
"Rio-de-Janeiro","Tangshan","0.00285579"
"Rio-de-Janeiro","Cangzhou","0.00285537"
"Rio-de-Janeiro","Dar-es-Salaam","0.00555781"
"Rio-de-Janeiro","Hefei","0.00279323"
"Rio-de-Janeiro","Hong-Kong","0.00281779"
"Rio-de-Janeiro","Shaoyang","0.00286148"
"Rio-de-Janeiro","Zhanjiang","0.00288331"
"Rio-de-Janeiro","Shangqiu","0.00283385"
"Rio-de-Janeiro","Nantong","0.002747"
"Rio-de-Janeiro","Yancheng","0.00276824"
"Rio-de-Janeiro","Nanning","0.00291531"
"Rio-de-Janeiro","Hengyang","0.00284307"
"Rio-de-Janeiro","Zhumadian","0.00284564"
"Rio-de-Janeiro","Shenyang","0.00283707"
"Rio-de-Janeiro","Xingtai","0.00287164"
"Rio-de-Janeiro","Xi'an","0.00292817"
"Rio-de-Janeiro","Santiago","0.0168084"
"Rio-de-Janeiro","Yantai","0.00279735"
"Rio-de-Janeiro","Riyadh","0.00450953"
"Rio-de-Janeiro","Luoyang","0.00287947"
"Rio-de-Janeiro","Kunming","0.00301175"
"Rio-de-Janeiro","Shangrao","0.00276519"
"Rio-de-Janeiro","Hangzhou","0.00274377"
"Rio-de-Janeiro","Bijie","0.00296511"
"Rio-de-Janeiro","Quanzhou","0.00274706"
"Rio-de-Janeiro","Miami","0.00738191"
"Rio-de-Janeiro","Wuxi","0.0027514"
"Rio-de-Janeiro","Huanggang","0.00281918"
"Rio-de-Janeiro","Maoming","0.00287332"
"Rio-de-Janeiro","Nanchong","0.00295776"
"Rio-de-Janeiro","Zunyi","0.00293718"
"Rio-de-Janeiro","Qujing","0.00299146"
"Rio-de-Janeiro","Baghdad","0.00445504"
"Rio-de-Janeiro","Xinyang","0.00283984"
"Chengdu","Tokyo","0.0146987"
"Chengdu","Jakarta","0.0120165"
"Chengdu","Delhi","0.0188872"
"Chengdu","Manila","0.0197301"
"Chengdu","Sao-Paulo","0.00292937"
"Chengdu","Seoul","0.0218455"
"Chengdu","Mumbai","0.0145565"
"Chengdu","Shanghai","0.029248"
"Chengdu","Mexico-City","0.00357963"
"Chengdu","Guangzhou","0.0388472"
"Chengdu","Cairo","0.0072433"
"Chengdu","Beijing","0.0318926"
"Chengdu","New-York","0.00412264"
"Chengdu","Kolkata","0.0270503"
"Chengdu","Moscow","0.00856512"
"Chengdu","Bangkok","0.0254447"
"Chengdu","Dhaka","0.0311665"
"Chengdu","Buenos-Aires","0.00272238"
"Chengdu","Osaka","0.0166097"
"Chengdu","Lagos","0.00467232"
"Chengdu","Istanbul","0.00745079"
"Chengdu","Karachi","0.0133844"
"Chengdu","Kinshasa","0.00490982"
"Chengdu","Shenzhen","0.0359328"
"Chengdu","Bangalore","0.0147039"
"Chengdu","Ho-Chi-Minh-City","0.0220035"
"Chengdu","Tehran","0.0101553"
"Chengdu","Los-Angeles","0.00431135"
"Chengdu","Rio-de-Janeiro","0.00299116"
"Chengdu","Baoding","0.0348665"
"Chengdu","Chennai","0.01575"
"Chengdu","Lahore","0.0174059"
"Chengdu","London","0.00600251"
"Chengdu","Paris","0.00600858"
"Chengdu","Tianjin","0.0317942"
"Chengdu","Linyi","0.0340367"
"Chengdu","Shijiazhuang","0.0381468"
"Chengdu","Zhengzhou","0.0473537"
"Chengdu","Nanyang","0.0561348"
"Chengdu","Hyderabad","0.0165072"
"Chengdu","Wuhan","0.0486346"
"Chengdu","Handan","0.0410125"
"Chengdu","Nagoya","0.0158999"
"Chengdu","Weifang","0.0313837"
"Chengdu","Lima","0.00277874"
"Chengdu","Zhoukou","0.0455157"
"Chengdu","Luanda","0.00470108"
"Chengdu","Ganzhou","0.0402648"
"Chengdu","Tongshan","0.0372163"
"Chengdu","Kuala-Lumpur","0.0160291"
"Chengdu","Chicago","0.00419666"
"Chengdu","Heze","0.0407998"
"Chengdu","Chongqing","0.158485"
"Chengdu","Hanoi","0.0440128"
"Chengdu","Fuyang","0.0421325"
"Chengdu","Changsha","0.0523714"
"Chengdu","Dongguan","0.0376098"
"Chengdu","Jining","0.0376527"
"Chengdu","Jinan","0.0352652"
"Chengdu","Pune","0.0148146"
"Chengdu","Foshan","0.0389463"
"Chengdu","Bogota","0.00309829"
"Chengdu","Ahmedabad","0.0152682"
"Chengdu","Nanjing","0.0343974"
"Chengdu","Changchun","0.0206786"
"Chengdu","Tangshan","0.029911"
"Chengdu","Cangzhou","0.0334433"
"Chengdu","Dar-es-Salaam","0.00617858"
"Chengdu","Hefei","0.0380913"
"Chengdu","Hong-Kong","0.0352423"
"Chengdu","Shaoyang","0.0578245"
"Chengdu","Zhanjiang","0.0391287"
"Chengdu","Shangqiu","0.041226"
"Chengdu","Nantong","0.0302437"
"Chengdu","Yancheng","0.0313774"
"Chengdu","Nanning","0.0490944"
"Chengdu","Hengyang","0.0510391"
"Chengdu","Zhumadian","0.0487597"
"Chengdu","Shenyang","0.0229862"
"Chengdu","Xingtai","0.0401534"
"Chengdu","Xi'an","0.076284"
"Chengdu","Santiago","0.00256678"
"Chengdu","Yantai","0.0277799"
"Chengdu","Riyadh","0.00880461"
"Chengdu","Luoyang","0.0526472"
"Chengdu","Kunming","0.0726087"
"Chengdu","Shangrao","0.0353099"
"Chengdu","Hangzhou","0.0313875"
"Chengdu","Bijie","0.113151"
"Chengdu","Quanzhou","0.0309939"
"Chengdu","Miami","0.00363046"
"Chengdu","Wuxi","0.0313283"
"Chengdu","Huanggang","0.0460773"
"Chengdu","Maoming","0.0396404"
"Chengdu","Nanchong","0.205571"
"Chengdu","Zunyi","0.103997"
"Chengdu","Qujing","0.080231"
"Chengdu","Baghdad","0.00892184"
"Chengdu","Xinyang","0.0493552"
"Baoding","Tokyo","0.0225071"
"Baoding","Jakarta","0.00972499"
"Baoding","Delhi","0.0133894"
"Baoding","Manila","0.0178467"
"Baoding","Sao-Paulo","0.00283011"
"Baoding","Seoul","0.0469505"
"Baoding","Mumbai","0.0106691"
"Baoding","Shanghai","0.0469805"
"Baoding","Mexico-City","0.00395323"
"Baoding","Guangzhou","0.0275838"
"Baoding","Cairo","0.00661174"
"Baoding","Beijing","0.26323"
"Baoding","New-York","0.00447754"
"Baoding","Kolkata","0.0156607"
"Baoding","Moscow","0.00851622"
"Baoding","Bangkok","0.015595"
"Baoding","Dhaka","0.0169378"
"Baoding","Buenos-Aires","0.0025851"
"Baoding","Osaka","0.026568"
"Baoding","Lagos","0.00435796"
"Baoding","Istanbul","0.00703989"
"Baoding","Karachi","0.0103651"
"Baoding","Kinshasa","0.00444852"
"Baoding","Shenzhen","0.026722"
"Baoding","Bangalore","0.0105195"
"Baoding","Ho-Chi-Minh-City","0.0151962"
"Baoding","Tehran","0.00891173"
"Baoding","Los-Angeles","0.00488488"
"Baoding","Rio-de-Janeiro","0.00287716"
"Baoding","Chengdu","0.0348665"
"Baoding","Chennai","0.0110112"
"Baoding","Lahore","0.0130137"
"Baoding","London","0.00606909"
"Baoding","Paris","0.00601895"
"Baoding","Tianjin","0.247615"
"Baoding","Linyi","0.0919933"
"Baoding","Shijiazhuang","0.285654"
"Baoding","Zhengzhou","0.0933185"
"Baoding","Nanyang","0.0662617"
"Baoding","Hyderabad","0.011492"
"Baoding","Wuhan","0.0511705"
"Baoding","Handan","0.158418"
"Baoding","Nagoya","0.0250602"
"Baoding","Weifang","0.111715"
"Baoding","Lima","0.00296951"
"Baoding","Zhoukou","0.0783989"
"Baoding","Luanda","0.00426221"
"Baoding","Ganzhou","0.0333186"
"Baoding","Tongshan","0.0855858"
"Baoding","Kuala-Lumpur","0.0117366"
"Baoding","Chicago","0.00463386"
"Baoding","Heze","0.110111"
"Baoding","Chongqing","0.0364114"
"Baoding","Hanoi","0.0223466"
"Baoding","Fuyang","0.0699994"
"Baoding","Changsha","0.0397209"
"Baoding","Dongguan","0.0275221"
"Baoding","Jining","0.111789"
"Baoding","Jinan","0.152496"
"Baoding","Pune","0.010768"
"Baoding","Foshan","0.0273905"
"Baoding","Bogota","0.00330437"
"Baoding","Ahmedabad","0.0112236"
"Baoding","Nanjing","0.0578658"
"Baoding","Changchun","0.0483596"
"Baoding","Tangshan","0.168569"
"Baoding","Cangzhou","0.271982"
"Baoding","Dar-es-Salaam","0.00534492"
"Baoding","Hefei","0.0591352"
"Baoding","Hong-Kong","0.0263774"
"Baoding","Shaoyang","0.0358358"
"Baoding","Zhanjiang","0.0241094"
"Baoding","Shangqiu","0.0919032"
"Baoding","Nantong","0.0521807"
"Baoding","Yancheng","0.0634649"
"Baoding","Nanning","0.0255166"
"Baoding","Hengyang","0.0355099"
"Baoding","Zhumadian","0.0696439"
"Baoding","Shenyang","0.0626782"
"Baoding","Xingtai","0.185909"
"Baoding","Xi'an","0.0603135"
"Baoding","Santiago","0.00259763"
"Baoding","Yantai","0.0860201"
"Baoding","Riyadh","0.00758832"
"Baoding","Luoyang","0.0845355"
"Baoding","Kunming","0.0250107"
"Baoding","Shangrao","0.0405985"
"Baoding","Hangzhou","0.0454814"
"Baoding","Bijie","0.0303674"
"Baoding","Quanzhou","0.0307009"
"Baoding","Miami","0.00393913"
"Baoding","Wuxi","0.0514907"
"Baoding","Huanggang","0.0506283"
"Baoding","Maoming","0.0248507"
"Baoding","Nanchong","0.0387509"
"Baoding","Zunyi","0.0328477"
"Baoding","Qujing","0.0263963"
"Baoding","Baghdad","0.00793468"
"Baoding","Xinyang","0.0616977"
"Chennai","Tokyo","0.00772595"
"Chennai","Jakarta","0.0135663"
"Chennai","Delhi","0.0276011"
"Chennai","Manila","0.0112545"
"Chennai","Sao-Paulo","0.00347887"
"Chennai","Seoul","0.0092553"
"Chennai","Mumbai","0.0461482"
"Chennai","Shanghai","0.0106182"
"Chennai","Mexico-City","0.00303971"
"Chennai","Guangzhou","0.013512"
"Chennai","Cairo","0.00923598"
"Chennai","Beijing","0.0107133"
"Chennai","New-York","0.00369781"
"Chennai","Kolkata","0.0355088"
"Chennai","Moscow","0.00828445"
"Chennai","Bangkok","0.0223217"
"Chennai","Dhaka","0.0304378"
"Chennai","Buenos-Aires","0.00327321"
"Chennai","Osaka","0.00823878"
"Chennai","Lagos","0.00589677"
"Chennai","Istanbul","0.00848277"
