"l","l'",Value
"Wuxi","Baoding","0.0514907"
"Huanggang","Baoding","0.0506283"
"Maoming","Baoding","0.0248507"
"Nanchong","Baoding","0.0387509"
"Zunyi","Baoding","0.0328477"
"Qujing","Baoding","0.0263963"
"Baghdad","Baoding","0.00793468"
"Xinyang","Baoding","0.0616977"
"Tokyo","Chennai","0.00772595"
"Jakarta","Chennai","0.0135663"
"Delhi","Chennai","0.0276011"
"Manila","Chennai","0.0112545"
"Sao-Paulo","Chennai","0.00347887"
"Seoul","Chennai","0.0092553"
"Mumbai","Chennai","0.0461482"
"Shanghai","Chennai","0.0106182"
"Mexico-City","Chennai","0.00303971"
"Guangzhou","Chennai","0.013512"
"Cairo","Chennai","0.00923598"
"Beijing","Chennai","0.0107133"
"New-York","Chennai","0.00369781"
"Kolkata","Chennai","0.0355088"
"Moscow","Chennai","0.00828445"
"Bangkok","Chennai","0.0223217"
"Dhaka","Chennai","0.0304378"
"Buenos-Aires","Chennai","0.00327321"
"Osaka","Chennai","0.00823878"
"Lagos","Chennai","0.00589677"
"Istanbul","Chennai","0.00848277"
"Karachi","Chennai","0.025502"
"Kinshasa","Chennai","0.00668664"
"Shenzhen","Chennai","0.0132718"
"Bangalore","Chennai","0.146647"
"Ho-Chi-Minh-City","Chennai","0.0170816"
"Tehran","Chennai","0.0128935"
"Los-Angeles","Chennai","0.00345845"
"Rio-de-Janeiro","Chennai","0.00356569"
"Chengdu","Chennai","0.01575"
"Baoding","Chennai","0.0110112"
"Lahore","Chennai","0.0228202"
"London","Chennai","0.00605243"
"Paris","Chennai","0.00618357"
"Tianjin","Chennai","0.0106704"
"Linyi","Chennai","0.010918"
"Shijiazhuang","Chennai","0.0113088"
"Zhengzhou","Chennai","0.011966"
"Nanyang","Chennai","0.0125087"
"Hyderabad","Chennai","0.0887285"
"Wuhan","Chennai","0.0123767"
"Handan","Chennai","0.0115158"
"Nagoya","Chennai","0.00805412"
"Weifang","Chennai","0.0106029"
"Lima","Chennai","0.00284074"
"Zhoukou","Chennai","0.0118926"
"Luanda","Chennai","0.00637525"
"Ganzhou","Chennai","0.0127071"
"Tongshan","Chennai","0.0112426"
"Kuala-Lumpur","Chennai","0.0188621"
"Chicago","Chennai","0.00361406"
"Heze","Chennai","0.0115023"
"Chongqing","Chennai","0.0150938"
"Hanoi","Chennai","0.0172226"
"Fuyang","Chennai","0.0117091"
"Changsha","Chennai","0.013066"
"Dongguan","Chennai","0.0133416"
"Jining","Chennai","0.0112417"
"Jinan","Chennai","0.0110075"
"Pune","Chennai","0.0518253"
"Foshan","Chennai","0.0135767"
"Bogota","Chennai","0.0030092"
"Ahmedabad","Chennai","0.0351563"
"Nanjing","Chennai","0.0111229"
"Changchun","Chennai","0.0090631"
"Tangshan","Chennai","0.0104503"
"Cangzhou","Chennai","0.0108364"
"Dar-es-Salaam","Chennai","0.00982606"
"Hefei","Chennai","0.0114774"
"Hong-Kong","Chennai","0.013242"
"Shaoyang","Chennai","0.0136909"
"Zhanjiang","Chennai","0.0148389"
"Shangqiu","Chennai","0.0115584"
"Nantong","Chennai","0.0106778"
"Yancheng","Chennai","0.0107166"
"Nanning","Chennai","0.015623"
"Hengyang","Chennai","0.013355"
"Zhumadian","Chennai","0.0121301"
"Shenyang","Chennai","0.00945481"
"Xingtai","Chennai","0.0114544"
"Xi'an","Chennai","0.013251"
"Santiago","Chennai","0.00305716"
"Yantai","Chennai","0.0101579"
"Riyadh","Chennai","0.0131722"
"Luoyang","Chennai","0.0122729"
"Kunming","Chennai","0.0181804"
"Shangrao","Chennai","0.0116265"
"Hangzhou","Chennai","0.0109619"
"Bijie","Chennai","0.0161735"
"Quanzhou","Chennai","0.0117093"
"Miami","Chennai","0.0032777"
"Wuxi","Chennai","0.010836"
"Huanggang","Chennai","0.0122348"
"Maoming","Chennai","0.0145699"
"Nanchong","Chennai","0.0149441"
"Zunyi","Chennai","0.0153501"
"Qujing","Chennai","0.0174088"
"Baghdad","Chennai","0.0115793"
"Xinyang","Chennai","0.0122352"
"Tokyo","Lahore","0.008315"
"Jakarta","Lahore","0.00911839"
"Delhi","Lahore","0.10566"
"Manila","Lahore","0.00973815"
"Sao-Paulo","Lahore","0.00350962"
"Seoul","Lahore","0.0102989"
"Mumbai","Lahore","0.0346071"
"Shanghai","Lahore","0.0111388"
"Mexico-City","Lahore","0.00348347"
"Guangzhou","Lahore","0.0125488"
"Cairo","Lahore","0.0120653"
"Beijing","Lahore","0.0127506"
"New-York","Lahore","0.00438791"
"Kolkata","Lahore","0.0284533"
"Moscow","Lahore","0.0126044"
"Bangkok","Lahore","0.0148362"
"Dhaka","Lahore","0.0270047"
"Buenos-Aires","Lahore","0.00318731"
"Osaka","Lahore","0.00883085"
"Lagos","Lahore","0.00634562"
"Istanbul","Lahore","0.0118976"
"Karachi","Lahore","0.0461387"
"Kinshasa","Lahore","0.00671019"
"Shenzhen","Lahore","0.0122396"
"Bangalore","Lahore","0.0233484"
"Ho-Chi-Minh-City","Lahore","0.0122316"
"Tehran","Lahore","0.0225526"
"Los-Angeles","Lahore","0.00395492"
"Rio-de-Janeiro","Lahore","0.00359831"
"Chengdu","Lahore","0.0174059"
"Baoding","Lahore","0.0130137"
"Chennai","Lahore","0.0228202"
"London","Lahore","0.00789194"
"Paris","Lahore","0.00804658"
"Tianjin","Lahore","0.0125302"
"Linyi","Lahore","0.0121222"
"Shijiazhuang","Lahore","0.0133035"
"Zhengzhou","Lahore","0.0134974"
"Nanyang","Lahore","0.0137972"
"Hyderabad","Lahore","0.0297326"
"Wuhan","Lahore","0.013039"
"Handan","Lahore","0.0132879"
"Nagoya","Lahore","0.00864814"
"Weifang","Lahore","0.0119849"
"Lima","Lahore","0.00304477"
"Zhoukou","Lahore","0.0131275"
"Luanda","Lahore","0.00629807"
"Ganzhou","Lahore","0.0123842"
"Tongshan","Lahore","0.012402"
"Kuala-Lumpur","Lahore","0.0115967"
"Chicago","Lahore","0.00427356"
"Heze","Lahore","0.0129544"
"Chongqing","Lahore","0.0159899"
"Hanoi","Lahore","0.0147645"
"Fuyang","Lahore","0.01273"
"Changsha","Lahore","0.0132487"
"Dongguan","Lahore","0.0123939"
"Jining","Lahore","0.0126261"
"Jinan","Lahore","0.012549"
"Pune","Lahore","0.0333398"
"Foshan","Lahore","0.0125813"
"Bogota","Lahore","0.00337048"
"Ahmedabad","Lahore","0.049349"
"Nanjing","Lahore","0.0118538"
"Changchun","Lahore","0.010752"
"Tangshan","Lahore","0.0122773"
"Cangzhou","Lahore","0.0126207"
"Dar-es-Salaam","Lahore","0.00875708"
"Hefei","Lahore","0.012241"
"Hong-Kong","Lahore","0.0121735"
"Shaoyang","Lahore","0.0136553"
"Zhanjiang","Lahore","0.013149"
"Shangqiu","Lahore","0.0128564"
"Nantong","Lahore","0.0113243"
"Yancheng","Lahore","0.0115856"
"Nanning","Lahore","0.014157"
"Hengyang","Lahore","0.0132338"
"Zhumadian","Lahore","0.0132895"
"Shenyang","Lahore","0.0110875"
"Xingtai","Lahore","0.0133015"
"Xi'an","Lahore","0.0152688"
"Santiago","Lahore","0.00297755"
"Yantai","Lahore","0.0114788"
"Riyadh","Lahore","0.0174925"
"Luoyang","Lahore","0.0139163"
"Kunming","Lahore","0.0171785"
"Shangrao","Lahore","0.0117996"
"Hangzhou","Lahore","0.0113838"
"Bijie","Lahore","0.0162676"
"Quanzhou","Lahore","0.0113192"
"Miami","Lahore","0.00380489"
"Wuxi","Lahore","0.0114433"
"Huanggang","Lahore","0.0128441"
"Maoming","Lahore","0.0130586"
"Nanchong","Lahore","0.0163413"
"Zunyi","Lahore","0.0155413"
"Qujing","Lahore","0.0166911"
"Baghdad","Lahore","0.0175091"
"Xinyang","Lahore","0.0132227"
"Tokyo","London","0.00520167"
"Jakarta","London","0.00424859"
"Delhi","London","0.00739912"
"Manila","London","0.0046361"
"Sao-Paulo","London","0.00523702"
"Seoul","London","0.00561261"
"Mumbai","London","0.00690448"
"Shanghai","London","0.00540402"
"Mexico-City","London","0.00556873"
"Guangzhou","London","0.00523791"
"Cairo","London","0.0140399"
"Beijing","London","0.0061042"
"New-York","London","0.0089028"
"Kolkata","London","0.00624057"
"Moscow","London","0.0196036"
"Bangkok","London","0.00521738"
"Dhaka","London","0.00621042"
"Buenos-Aires","London","0.0044733"
"Osaka","London","0.0052401"
"Lagos","London","0.00986063"
"Istanbul","London","0.0196122"
"Karachi","London","0.00786279"
"Kinshasa","London","0.0077761"
"Shenzhen","London","0.00518322"
"Bangalore","London","0.00618485"
"Ho-Chi-Minh-City","London","0.00488044"
"Tehran","London","0.0112418"
"Los-Angeles","London","0.00567643"
"Rio-de-Janeiro","London","0.00535986"
"Chengdu","London","0.00600251"
"Baoding","London","0.00606909"
"Chennai","London","0.00605243"
"Lahore","London","0.00789194"
"Paris","London","0.127056"
"Tianjin","London","0.00602456"
"Linyi","London","0.00572684"
"Shijiazhuang","London","0.00605118"
"Zhengzhou","London","0.00587235"
"Nanyang","London","0.00580687"
"Hyderabad","London","0.00643255"
"Wuhan","London","0.00560208"
"Handan","London","0.00595906"
"Nagoya","London","0.00522838"
"Weifang","London","0.00580306"
"Lima","London","0.00489182"
"Zhoukou","London","0.0057679"
"Luanda","London","0.00726584"
"Ganzhou","London","0.0053216"
"Tongshan","London","0.00571762"
"Kuala-Lumpur","London","0.00471894"
"Chicago","London","0.0078009"
"Heze","London","0.00583792"
"Chongqing","London","0.00583269"
"Hanoi","London","0.00538505"
"Fuyang","London","0.00568382"
"Changsha","London","0.00551369"
"Dongguan","London","0.00521818"
"Jining","London","0.00580818"
"Jinan","London","0.00587249"
"Pune","London","0.00679722"
"Foshan","London","0.00523787"
"Bogota","London","0.00584848"
"Ahmedabad","London","0.00725319"
"Nanjing","London","0.00553648"
"Changchun","London","0.00607752"
"Tangshan","London","0.00602193"
"Cangzhou","London","0.00598223"
"Dar-es-Salaam","London","0.00663056"
"Hefei","London","0.00557401"
"Hong-Kong","London","0.005168"
"Shaoyang","London","0.00551336"
"Zhanjiang","London","0.00523525"
"Shangqiu","London","0.00578081"
"Nantong","London","0.00546667"
"Yancheng","London","0.00557022"
"Nanning","London","0.00538909"
"Hengyang","London","0.00545596"
"Zhumadian","London","0.00575103"
"Shenyang","London","0.00599022"
"Xingtai","London","0.00598879"
"Xi'an","London","0.00602702"
"Santiago","London","0.00426522"
"Yantai","London","0.00577456"
"Riyadh","London","0.0100066"
"Luoyang","London","0.00591301"
"Kunming","London","0.00572392"
"Shangrao","London","0.00536317"
"Hangzhou","London","0.00539289"
"Bijie","London","0.0057494"
"Quanzhou","London","0.00516286"
"Miami","London","0.00696732"
"Wuxi","London","0.00546185"
"Huanggang","London","0.00557412"
"Maoming","London","0.00524122"
"Nanchong","London","0.0059259"
"Zunyi","London","0.00570756"
"Qujing","London","0.00570602"
"Baghdad","London","0.0120748"
"Xinyang","London","0.00569902"
"Tokyo","Paris","0.00511982"
"Jakarta","Paris","0.00429705"
"Delhi","Paris","0.00753792"
"Manila","Paris","0.00463241"
"Sao-Paulo","Paris","0.00528994"
"Seoul","Paris","0.00554513"
"Mumbai","Paris","0.00708282"
"Shanghai","Paris","0.00536593"
"Mexico-City","Paris","0.00540763"
"Guangzhou","Paris","0.00523668"
"Cairo","Paris","0.0153373"
"Beijing","Paris","0.00604814"
"New-York","Paris","0.00849914"
"Kolkata","Paris","0.0063243"
"Moscow","Paris","0.0197139"
"Bangkok","Paris","0.0052661"
"Dhaka","Paris","0.00628301"
"Buenos-Aires","Paris","0.0045046"
"Osaka","Paris","0.00516744"
"Lagos","Paris","0.01049"
"Istanbul","Paris","0.0216995"
"Karachi","Paris","0.0080944"
"Kinshasa","Paris","0.00820172"
"Shenzhen","Paris","0.00518124"
"Bangalore","Paris","0.00633059"
"Ho-Chi-Minh-City","Paris","0.00491506"
"Tehran","Paris","0.0117379"
"Los-Angeles","Paris","0.00547138"
"Rio-de-Janeiro","Paris","0.00542376"
"Chengdu","Paris","0.00600858"
"Baoding","Paris","0.00601895"
"Chennai","Paris","0.00618357"
"Lahore","Paris","0.00804658"
"London","Paris","0.127056"
"Tianjin","Paris","0.00596978"
"Linyi","Paris","0.00568383"
"Shijiazhuang","Paris","0.00600623"
"Zhengzhou","Paris","0.00584063"
"Nanyang","Paris","0.00578326"
"Hyderabad","Paris","0.00657353"
"Wuhan","Paris","0.00558111"
"Handan","Paris","0.00591924"
"Nagoya","Paris","0.00515241"
"Weifang","Paris","0.0057531"
"Lima","Paris","0.0048519"
"Zhoukou","Paris","0.00573743"
"Luanda","Paris","0.00762995"
"Ganzhou","Paris","0.00531072"
"Tongshan","Paris","0.00567956"
"Kuala-Lumpur","Paris","0.00477378"
"Chicago","Paris","0.00745476"
"Heze","Paris","0.00580062"
"Chongqing","Paris","0.00583458"
"Hanoi","Paris","0.00540731"
"Fuyang","Paris","0.00565289"
"Changsha","Paris","0.00550198"
"Dongguan","Paris","0.00521592"
"Jining","Paris","0.00576786"
"Jinan","Paris","0.00582707"
"Pune","Paris","0.00696832"
"Foshan","Paris","0.00523721"
"Bogota","Paris","0.00576027"
"Ahmedabad","Paris","0.00743405"
"Nanjing","Paris","0.00550154"
"Changchun","Paris","0.00598901"
"Tangshan","Paris","0.00596337"
"Cangzhou","Paris","0.00593132"
"Dar-es-Salaam","Paris","0.00694058"
"Hefei","Paris","0.00554278"
"Hong-Kong","Paris","0.00516616"
"Shaoyang","Paris","0.00550766"
"Zhanjiang","Paris","0.00524482"
"Shangqiu","Paris","0.0057456"
"Nantong","Paris","0.00542753"
"Yancheng","Paris","0.0055286"
"Nanning","Paris","0.00540114"
"Hengyang","Paris","0.00544829"
"Zhumadian","Paris","0.00572393"
"Shenyang","Paris","0.00591341"
"Xingtai","Paris","0.00594742"
"Xi'an","Paris","0.00600859"
"Santiago","Paris","0.00427396"
"Yantai","Paris","0.00571802"
"Riyadh","Paris","0.0105608"
"Luoyang","Paris","0.00588449"
"Kunming","Paris","0.00574785"
"Shangrao","Paris","0.00533938"
"Hangzhou","Paris","0.00535986"
"Bijie","Paris","0.00576042"
"Quanzhou","Paris","0.00514575"
"Miami","Paris","0.00675114"
"Wuxi","Paris","0.00542509"
"Huanggang","Paris","0.00555215"
"Maoming","Paris","0.00524862"
"Nanchong","Paris","0.00592564"
"Zunyi","Paris","0.00571287"
"Qujing","Paris","0.00572555"
"Baghdad","Paris","0.0127881"
"Xinyang","Paris","0.00567431"
"Tokyo","Tianjin","0.024102"
"Jakarta","Tianjin","0.00960516"
"Delhi","Tianjin","0.0128688"
"Manila","Tianjin","0.0178293"
"Sao-Paulo","Tianjin","0.0028158"
"Seoul","Tianjin","0.0543022"
"Mumbai","Tianjin","0.0103347"
"Shanghai","Tianjin","0.0491215"
"Mexico-City","Tianjin","0.00398896"
"Guangzhou","Tianjin","0.0267415"
"Cairo","Tianjin","0.00650277"
"Beijing","Tianjin","0.315419"
"New-York","Tianjin","0.00449816"
"Kolkata","Tianjin","0.0149712"
"Moscow","Tianjin","0.00840068"
"Bangkok","Tianjin","0.0150887"
"Dhaka","Tianjin","0.0161369"
"Buenos-Aires","Tianjin","0.00257398"
"Osaka","Tianjin","0.028726"
"Lagos","Tianjin","0.00430941"
"Istanbul","Tianjin","0.00693452"
"Karachi","Tianjin","0.0100516"
"Kinshasa","Tianjin","0.00439129"
"Shenzhen","Tianjin","0.0260264"
"Bangalore","Tianjin","0.010204"
"Ho-Chi-Minh-City","Tianjin","0.0148386"
"Tehran","Tianjin","0.00870685"
"Los-Angeles","Tianjin","0.00494453"
"Rio-de-Janeiro","Tianjin","0.00286062"
"Chengdu","Tianjin","0.0317942"
"Baoding","Tianjin","0.247615"
"Chennai","Tianjin","0.0106704"
"Lahore","Tianjin","0.0125302"
"London","Tianjin","0.00602456"
"Paris","Tianjin","0.00596978"
"Linyi","Tianjin","0.0970133"
"Shijiazhuang","Tianjin","0.158932"
"Zhengzhou","Tianjin","0.0791698"
"Nanyang","Tianjin","0.0586719"
"Hyderabad","Tianjin","0.0111108"
"Wuhan","Tianjin","0.0481638"
"Handan","Tianjin","0.119292"
"Nagoya","Tianjin","0.0270075"
"Weifang","Tianjin","0.136174"
"Lima","Tianjin","0.00298655"
"Zhoukou","Tianjin","0.0708826"
"Luanda","Tianjin","0.00420912"
"Ganzhou","Tianjin","0.0323428"
"Tongshan","Tianjin","0.084279"
"Kuala-Lumpur","Tianjin","0.0114964"
"Chicago","Tianjin","0.00466629"
"Heze","Tianjin","0.0975467"
"Chongqing","Tianjin","0.0333748"
"Hanoi","Tianjin","0.0213855"
"Fuyang","Tianjin","0.0661321"
"Changsha","Tianjin","0.037638"
"Dongguan","Tianjin","0.0267418"
"Jining","Tianjin","0.106286"
"Jinan","Tianjin","0.153162"
"Pune","Tianjin","0.0104281"
"Foshan","Tianjin","0.0265444"
"Bogota","Tianjin","0.00331932"
"Ahmedabad","Tianjin","0.0108536"
"Nanjing","Tianjin","0.058713"
"Changchun","Tianjin","0.0556055"
"Tangshan","Tianjin","0.335499"
"Cangzhou","Tianjin","0.335991"
"Dar-es-Salaam","Tianjin","0.00525954"
"Hefei","Tianjin","0.0581504"
"Hong-Kong","Tianjin","0.0257158"
"Shaoyang","Tianjin","0.0338669"
"Zhanjiang","Tianjin","0.0232707"
"Shangqiu","Tianjin","0.0843243"
"Nantong","Tianjin","0.0547544"
"Yancheng","Tianjin","0.0674425"
"Nanning","Tianjin","0.0243785"
"Hengyang","Tianjin","0.0338287"
"Zhumadian","Tianjin","0.0630482"
"Shenyang","Tianjin","0.0765469"
"Xingtai","Tianjin","0.130707"
"Xi'an","Tianjin","0.0516907"
"Santiago","Tianjin","0.00261538"
"Yantai","Tianjin","0.110092"
"Riyadh","Tianjin","0.00742755"
"Luoyang","Tianjin","0.0708865"
"Kunming","Tianjin","0.0235405"
"Shangrao","Tianjin","0.0402459"
"Hangzhou","Tianjin","0.0464909"
"Bijie","Tianjin","0.0282757"
"Quanzhou","Tianjin","0.030527"
"Miami","Tianjin","0.00396141"
"Wuxi","Tianjin","0.0533218"
"Huanggang","Tianjin","0.0480742"
"Maoming","Tianjin","0.0239905"
"Nanchong","Tianjin","0.0351478"
"Zunyi","Tianjin","0.0305373"
"Qujing","Tianjin","0.0247976"
"Baghdad","Tianjin","0.00777273"
"Xinyang","Tianjin","0.056793"
"Tokyo","Linyi","0.0251181"
"Jakarta","Linyi","0.0104272"
"Delhi","Linyi","0.0125933"
"Manila","Linyi","0.0213639"
"Sao-Paulo","Linyi","0.00275781"
"Seoul","Linyi","0.0572879"
"Mumbai","Linyi","0.0103279"
"Shanghai","Linyi","0.0874749"
"Mexico-City","Linyi","0.0038973"
"Guangzhou","Linyi","0.0341274"
"Cairo","Linyi","0.0062817"
"Beijing","Linyi","0.0813094"
"New-York","Linyi","0.00432955"
"Kolkata","Linyi","0.0153057"
"Moscow","Linyi","0.00786887"
"Bangkok","Linyi","0.0165687"
"Dhaka","Linyi","0.0165421"
"Buenos-Aires","Linyi","0.00253014"
"Osaka","Linyi","0.0310706"
"Lagos","Linyi","0.00421747"
"Istanbul","Linyi","0.00662312"
"Karachi","Linyi","0.00986596"
"Kinshasa","Linyi","0.00434064"
"Shenzhen","Linyi","0.0332522"
"Bangalore","Linyi","0.0103875"
"Ho-Chi-Minh-City","Linyi","0.0166964"
"Tehran","Linyi","0.00834486"
"Los-Angeles","Linyi","0.00482045"
"Rio-de-Janeiro","Linyi","0.00280514"
"Chengdu","Linyi","0.0340367"
"Baoding","Linyi","0.0919933"
"Chennai","Linyi","0.010918"
"Lahore","Linyi","0.0121222"
"London","Linyi","0.00572684"
"Paris","Linyi","0.00568383"
"Tianjin","Linyi","0.0970133"
"Shijiazhuang","Linyi","0.094955"
"Zhengzhou","Linyi","0.104533"
"Nanyang","Linyi","0.0790412"
"Hyderabad","Linyi","0.011241"
"Wuhan","Linyi","0.0740612"
"Handan","Linyi","0.114219"
"Nagoya","Linyi","0.0287512"
"Weifang","Linyi","0.202935"
"Lima","Linyi","0.00292835"
"Zhoukou","Linyi","0.117547"
"Luanda","Linyi","0.00416925"
"Ganzhou","Linyi","0.0443646"
"Tongshan","Linyi","0.265696"
"Kuala-Lumpur","Linyi","0.0125246"
"Chicago","Linyi","0.00449944"
"Heze","Linyi","0.158632"
"Chongqing","Linyi","0.0379181"
"Hanoi","Linyi","0.0246139"
"Fuyang","Linyi","0.129711"
"Changsha","Linyi","0.051729"
"Dongguan","Linyi","0.0342953"
"Jining","Linyi","0.231861"
"Jinan","Linyi","0.187582"
"Pune","Linyi","0.0104468"
"Foshan","Linyi","0.0337664"
"Bogota","Linyi","0.00323278"
"Ahmedabad","Linyi","0.010748"
"Nanjing","Linyi","0.129178"
"Changchun","Linyi","0.0418534"
"Tangshan","Linyi","0.08957"
"Cangzhou","Linyi","0.115068"
"Dar-es-Salaam","Linyi","0.00525907"
"Hefei","Linyi","0.119377"
"Hong-Kong","Linyi","0.0327954"
"Shaoyang","Linyi","0.0439722"
"Zhanjiang","Linyi","0.028163"
"Shangqiu","Linyi","0.163283"
"Nantong","Linyi","0.107385"
"Yancheng","Linyi","0.167814"
"Nanning","Linyi","0.0290268"
"Hengyang","Linyi","0.045035"
"Zhumadian","Linyi","0.0979733"
"Shenyang","Linyi","0.0543249"
"Xingtai","Linyi","0.10801"
"Xi'an","Linyi","0.0544802"
"Santiago","Linyi","0.00260169"
"Yantai","Linyi","0.11924"
"Riyadh","Linyi","0.00723456"
"Luoyang","Linyi","0.0844976"
"Kunming","Linyi","0.026065"
"Shangrao","Linyi","0.0635456"
"Hangzhou","Linyi","0.0817658"
"Bijie","Linyi","0.0320504"
"Quanzhou","Linyi","0.0424267"
"Miami","Linyi","0.00383927"
"Wuxi","Linyi","0.104538"
"Huanggang","Linyi","0.0761614"
"Maoming","Linyi","0.0293057"
"Nanchong","Linyi","0.0388299"
"Zunyi","Linyi","0.035574"
"Qujing","Linyi","0.0277668"
"Baghdad","Linyi","0.00748059"
"Xinyang","Linyi","0.0888113"
"Tokyo","Shijiazhuang","0.0216828"
"Jakarta","Shijiazhuang","0.00993118"
"Delhi","Shijiazhuang","0.013735"
"Manila","Shijiazhuang","0.018292"
"Sao-Paulo","Shijiazhuang","0.00283169"
"Seoul","Shijiazhuang","0.0435882"
"Mumbai","Shijiazhuang","0.0109179"
"Shanghai","Shijiazhuang","0.0478774"
"Mexico-City","Shijiazhuang","0.00391485"
"Guangzhou","Shijiazhuang","0.0291962"
"Cairo","Shijiazhuang","0.00665228"
"Beijing","Shijiazhuang","0.159138"
"New-York","Shijiazhuang","0.00443732"
"Kolkata","Shijiazhuang","0.0162591"
"Moscow","Shijiazhuang","0.00850579"
"Bangkok","Shijiazhuang","0.0162148"
"Dhaka","Shijiazhuang","0.0176436"
"Buenos-Aires","Shijiazhuang","0.00258768"
"Osaka","Shijiazhuang","0.0255609"
"Lagos","Shijiazhuang","0.00437733"
"Istanbul","Shijiazhuang","0.00706193"
"Karachi","Shijiazhuang","0.0105651"
"Kinshasa","Shijiazhuang","0.00448068"
"Shenzhen","Shijiazhuang","0.0281711"
"Bangalore","Shijiazhuang","0.0107863"
"Ho-Chi-Minh-City","Shijiazhuang","0.0157361"
"Tehran","Shijiazhuang","0.00899679"
"Los-Angeles","Shijiazhuang","0.00482594"
"Rio-de-Janeiro","Shijiazhuang","0.00288049"
"Chengdu","Shijiazhuang","0.0381468"
"Baoding","Shijiazhuang","0.285654"
"Chennai","Shijiazhuang","0.0113088"
"Lahore","Shijiazhuang","0.0133035"
"London","Shijiazhuang","0.00605118"
"Paris","Shijiazhuang","0.00600623"
"Tianjin","Shijiazhuang","0.158932"
"Linyi","Shijiazhuang","0.094955"
"Zhengzhou","Shijiazhuang","0.11794"
"Nanyang","Shijiazhuang","0.0782861"
"Hyderabad","Shijiazhuang","0.0118019"
"Wuhan","Shijiazhuang","0.0568696"
"Handan","Shijiazhuang","0.239138"
"Nagoya","Shijiazhuang","0.0241135"
"Weifang","Shijiazhuang","0.103826"
"Lima","Shijiazhuang","0.00294863"
"Zhoukou","Shijiazhuang","0.0923674"
"Luanda","Shijiazhuang","0.00429314"
"Ganzhou","Shijiazhuang","0.035496"
"Tongshan","Shijiazhuang","0.0935881"
"Kuala-Lumpur","Shijiazhuang","0.0120683"
"Chicago","Shijiazhuang","0.00458609"
"Heze","Shijiazhuang","0.134033"
"Chongqing","Shijiazhuang","0.0400565"
"Hanoi","Shijiazhuang","0.0236159"
"Fuyang","Shijiazhuang","0.0788845"
"Changsha","Shijiazhuang","0.0433342"
"Dongguan","Shijiazhuang","0.0290884"
"Jining","Shijiazhuang","0.126155"
"Jinan","Shijiazhuang","0.157784"
"Pune","Shijiazhuang","0.0110256"
"Foshan","Shijiazhuang","0.0289905"
"Bogota","Shijiazhuang","0.00328082"
"Ahmedabad","Shijiazhuang","0.0114824"
"Nanjing","Shijiazhuang","0.0609295"
"Changchun","Shijiazhuang","0.0431945"
"Tangshan","Shijiazhuang","0.121008"
"Cangzhou","Shijiazhuang","0.195077"
"Dar-es-Salaam","Shijiazhuang","0.00540559"
"Hefei","Shijiazhuang","0.0639489"
"Hong-Kong","Shijiazhuang","0.0277784"
"Shaoyang","Shijiazhuang","0.0389433"
"Zhanjiang","Shijiazhuang","0.0254567"
"Shangqiu","Shijiazhuang","0.10756"
"Nantong","Shijiazhuang","0.0532415"
"Yancheng","Shijiazhuang","0.0645714"
"Nanning","Shijiazhuang","0.0271348"
"Hengyang","Shijiazhuang","0.0383942"
"Zhumadian","Shijiazhuang","0.081316"
"Shenyang","Shijiazhuang","0.0545122"
"Xingtai","Shijiazhuang","0.31526"
"Xi'an","Shijiazhuang","0.0708855"
"Santiago","Shijiazhuang","0.00258087"
"Yantai","Shijiazhuang","0.077098"
"Riyadh","Shijiazhuang","0.0076716"
"Luoyang","Shijiazhuang","0.106395"
"Kunming","Shijiazhuang","0.0266788"
"Shangrao","Shijiazhuang","0.042935"
"Hangzhou","Shijiazhuang","0.0471528"
"Bijie","Shijiazhuang","0.0328568"
"Quanzhou","Shijiazhuang","0.0320581"
"Miami","Shijiazhuang","0.0039051"
"Wuxi","Shijiazhuang","0.0530791"
